"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","Google＊s DeepMind unveils AlphaGo AI that learns from itself and beat its predecessors https://t.co/r7WUvhgxJz",FALSE,0,NA,2017-12-04 01:23:58,FALSE,NA,"937492643667496960",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","jaypurner",0,FALSE,FALSE,NA,NA
"84","RT @EBKania: The livestream of AlphaGo＊s win over Ke Jie was also censored on the Chinese Internet, and clearly it and Google remain somewh＃",FALSE,0,NA,2017-12-04 01:11:27,FALSE,NA,"937489492746715136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulmozur",11,TRUE,FALSE,NA,NA
"85","RT @EBKania: The livestream of AlphaGo＊s win over Ke Jie was also censored on the Chinese Internet, and clearly it and Google remain somewh＃",FALSE,0,NA,2017-12-04 01:09:41,FALSE,NA,"937489049446621185",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","shatterfront",11,TRUE,FALSE,NA,NA
"86","RT @EBKania: The livestream of AlphaGo＊s win over Ke Jie was also censored on the Chinese Internet, and clearly it and Google remain somewh＃",FALSE,0,NA,2017-12-04 01:09:06,FALSE,NA,"937488902306304003",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daveaitel",11,TRUE,FALSE,NA,NA
"87","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-04 01:01:37,FALSE,NA,"937487018518614021",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Montreal_IA",130,TRUE,FALSE,NA,NA
"88","The livestream of AlphaGo＊s win over Ke Jie was also censored on the Chinese Internet, and clearly it and Google re＃ https://t.co/EBy3EvHNMF",FALSE,9,NA,2017-12-04 00:56:22,TRUE,NA,"937485698961149953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EBKania",11,FALSE,FALSE,NA,NA
"89","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-04 00:19:39,FALSE,NA,"937476455163932673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DataListen",196,TRUE,FALSE,NA,NA
"90","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 23:57:03,FALSE,NA,"937470770565042177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JobyOtero",196,TRUE,FALSE,NA,NA
"91","@alphagomovie @DeepMindAI @GooglePlay A beautiful documentary: both Lee Sedol and the AlphaGo team display the best＃ https://t.co/x6FaD8nbHI",FALSE,5,"alphagomovie",2017-12-03 23:35:06,TRUE,"936913160568578049","937465245500674048","771361065540214784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etienneamic",1,FALSE,FALSE,NA,NA
"92","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 23:33:54,FALSE,NA,"937464943846178816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rikky0611",196,TRUE,FALSE,NA,NA
"93","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 23:28:47,FALSE,NA,"937463654047399936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cloudjunky",196,TRUE,FALSE,NA,NA
"94","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 23:01:17,FALSE,NA,"937456737216540672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TinaLsj",196,TRUE,FALSE,NA,NA
"95","Google DeepMind knows when to hold ＆em, when to fold ＆em https://t.co/0sppzystJt",FALSE,0,NA,2017-12-03 22:52:19,FALSE,NA,"937454478638292992",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","mathemage",0,FALSE,FALSE,NA,NA
"96","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 22:45:56,FALSE,NA,"937452870802296836",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kreschie",130,TRUE,FALSE,NA,NA
"97","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 21:57:40,FALSE,NA,"937440724643209216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MihaelFeldman",130,TRUE,FALSE,NA,NA
"98","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 21:51:27,FALSE,NA,"937439160910209024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stevechess",130,TRUE,FALSE,NA,NA
"99","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 21:41:36,FALSE,NA,"937436681707442179",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WarwickDataSci",196,TRUE,FALSE,NA,NA
"100","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 21:08:09,FALSE,NA,"937428264175280128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ihansel",196,TRUE,FALSE,NA,NA
"101","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 20:58:29,FALSE,NA,"937425829910450176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","epredator",130,TRUE,FALSE,NA,NA
"102","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 20:40:07,FALSE,NA,"937421210035437570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hazardsays",48,TRUE,FALSE,NA,NA
"103","RT @mrkgrnao: Bad idea: I would love to see a Vim-using AI do to the editor what AlphaGo did to the game. There's enough mutable state to p＃",FALSE,0,NA,2017-12-03 20:18:15,FALSE,NA,"937415705691074560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chairmanK",1,TRUE,FALSE,NA,NA
"104","How big a deal is #Google's latest AlphaGo breakthrough? https://t.co/xCKQv7w6i5 https://t.co/WyiiVdJSdr",FALSE,0,NA,2017-12-03 20:16:15,FALSE,NA,"937415202168909825",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","KonicaMinoltaCA",0,FALSE,FALSE,NA,NA
"105","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 20:15:12,FALSE,NA,"937414939999948801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiseMachines",130,TRUE,FALSE,NA,NA
"106","RT @TimandraHarknes: So AI can play games? Call me when AlphaGo Zero or IBM Watson even begins to understand why this story happened, let a＃",FALSE,0,NA,2017-12-03 20:11:02,FALSE,NA,"937413890098565125",NA,"<a href=""http://www.daankolkman.com"" rel=""nofollow"">TwitterBot_IDSS</a>","IDSSLab",2,TRUE,FALSE,NA,NA
"107","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 19:59:21,FALSE,NA,"937410952009482240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YamashitaRikiya",196,TRUE,FALSE,NA,NA
"108","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 19:45:37,FALSE,NA,"937407495735336961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alanmoreuk",130,TRUE,FALSE,NA,NA
"109","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 19:45:35,FALSE,NA,"937407487296393217",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i旬S</a>","NickJewell",196,TRUE,FALSE,NA,NA
"110","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 19:37:34,FALSE,NA,"937405468661526528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deepbluecea",196,TRUE,FALSE,NA,NA
"111","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 19:32:48,FALSE,NA,"937404267547148288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derekcollison",196,TRUE,FALSE,NA,NA
"112","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 19:30:49,FALSE,NA,"937403768446111744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sphaso",130,TRUE,FALSE,NA,NA
"113","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 19:29:26,FALSE,NA,"937403421652635648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neuroscitechie",130,TRUE,FALSE,NA,NA
"114","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 19:29:13,FALSE,NA,"937403366153555969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rounak_salim",130,TRUE,FALSE,NA,NA
"115","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 19:27:41,FALSE,NA,"937402982425092096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RGuizzetti",196,TRUE,FALSE,NA,NA
"116","AlphaGo Zero Goes From Rank Beginner to Grandmaster in Three Days〞Without Any Help https://t.co/EMDO2Hi2uf https://t.co/WTWx6cr9Ej",FALSE,6,NA,2017-12-03 19:00:10,FALSE,NA,"937396056261832706",NA,"<a href=""https://manageflitter.com"" rel=""nofollow"">ManageFlitter</a>","NormanTurrell",1,FALSE,FALSE,NA,NA
"117","No More Playing Games: AlphaGo AI to Tackle Some Real World Challenges https://t.co/ZlxLHubTPW",FALSE,0,NA,2017-12-03 18:56:39,FALSE,NA,"937395172287176704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PMZepto",0,FALSE,FALSE,NA,NA
"118","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 18:51:20,FALSE,NA,"937393833557544960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","varun_jain",196,TRUE,FALSE,NA,NA
"119","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 18:50:06,FALSE,NA,"937393521526415360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","behumble",196,TRUE,FALSE,NA,NA
"120","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 18:32:20,FALSE,NA,"937389050398420992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pungme",130,TRUE,FALSE,NA,NA
"121","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 18:24:50,FALSE,NA,"937387164656168960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jeibros",130,TRUE,FALSE,NA,NA
"122","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 18:23:52,FALSE,NA,"937386921441026049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Montreal_AI",130,TRUE,FALSE,NA,NA
"123","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 18:09:51,FALSE,NA,"937383392840052736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pequt",196,TRUE,FALSE,NA,NA
"124","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 18:07:28,FALSE,NA,"937382792270352385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NickTSMITW",130,TRUE,FALSE,NA,NA
"125","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 17:59:16,FALSE,NA,"937380729788551173",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","gracelinja",196,TRUE,FALSE,NA,NA
"126","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 17:54:11,FALSE,NA,"937379449535848449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","datguacdoh",130,TRUE,FALSE,NA,NA
"127","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 17:37:40,FALSE,NA,"937375292724715520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KouroshMeshgi",130,TRUE,FALSE,NA,NA
"128","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 17:26:35,FALSE,NA,"937372505907613696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thomasgariel",196,TRUE,FALSE,NA,NA
"129","RT @chrisalbon: AlphaGo documentary https://t.co/mRJ5JcK6Sh

Forget Star Wars, I want to see this so bad.",FALSE,0,NA,2017-12-03 17:26:34,FALSE,NA,"937372501817966592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliviachen56",48,TRUE,FALSE,NA,NA
"130","Bad idea: I would love to see a Vim-using AI do to the editor what AlphaGo did to the game. There's enough mutable＃ https://t.co/dM5nIITD1x",FALSE,8,NA,2017-12-03 17:21:40,TRUE,NA,"937371268365422593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrkgrnao",1,FALSE,FALSE,NA,NA
"131","This looks phenomenal. #AlphaGo  Movie https://t.co/k21yUidjtM",FALSE,1,NA,2017-12-03 17:02:02,FALSE,NA,"937366327550971905",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheAhmedSherif",0,FALSE,FALSE,NA,NA
"132","@a16z @martin_casado @joespeez The AlphaGo Zero stuff is interesting too. I do wonder: if you gamified al sorts of＃ https://t.co/xEAe2rBG4a",FALSE,0,"gavinsblog",2017-12-03 17:01:21,TRUE,"937365074255245313","937366154586329088","15908631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gavinsblog",0,FALSE,FALSE,NA,NA
"133","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 16:43:58,FALSE,NA,"937361779415494656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EstefaniMConde",130,TRUE,FALSE,NA,NA
"134","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 16:43:08,FALSE,NA,"937361569847173120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nemesis9250",196,TRUE,FALSE,NA,NA
"135","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 16:40:03,FALSE,NA,"937360795062685696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stdocherty",130,TRUE,FALSE,NA,NA
"136","RT @demishassabis: So excited that the #AlphaGo documentary and the behind the scenes story of the dramatic match in Seoul is now available＃",FALSE,0,NA,2017-12-03 16:21:09,FALSE,NA,"937356037006479360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErdemPulcu",130,TRUE,FALSE,NA,NA
"137","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 16:16:45,FALSE,NA,"937354932600164352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SilbermannT",196,TRUE,FALSE,NA,NA
"138","RT @alphagomovie: #AlphaGo Movie is now available to rent and buy on @GooglePlay &amp; heading to other on-demand platforms on 8 December! http＃",FALSE,0,NA,2017-12-03 16:08:07,FALSE,NA,"937352756926431232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RossSheingold",196,TRUE,FALSE,NA,NA
